,timestamp,counter,close,volume,sentiment_score,close_lag1,perc_change_close,sentiment_score_lag1,perc_change_sentiment,sentiment_SMA3mo
1,2022-03-01,304175,1099.56995,40225400,0.8751397946606512,932.0,0.17979608369098718,0.875910526762406,-0.0008799210401131382,0.0
2,2022-04-01,172980,1145.44995,45377900,0.8389155454533075,1099.56995,0.04172540364530686,0.8751397946606512,-0.041392528860363605,0.8633219556254549
3,2022-05-01,382725,952.62,48324400,0.8546658017017223,1145.44995,-0.1683442825240858,0.8389155454533075,0.018774543318188508,0.856240380605227
4,2022-06-01,33600,775.0,40931000,0.8597877576947213,952.62,-0.18645419999580107,0.8546658017017223,0.005992934294083847,0.851123034949917
5,2022-07-01,1156,681.78998,24781500,0.8699657443691703,775.0,-0.12027099354838708,0.8597877576947213,0.011837789714217877,0.8614731012552047
6,2022-08-01,123904,0.0,,0.8506387988613411,681.78998,-1.0,0.8699657443691703,-0.022215754623584133,0.8601307669750776
